"user_id","age","gender","married","has_children","total_sessions","total_page_clicks","avg_page_clicks_per_session","mean_session_time","total_flights_booked","total_hotels_booked","total_cancellations","avg_flight_discount","avg_hotel_discount","total_checked_bags","percentage_flights_with_checked_bags","avg_base_fare_usd","avg_hotel_per_room_usd","scaled_ads_per_km","discount_flight_proportion","last_session_time"
"534082","60","F","1","1","8","48","6","44.7500000000000000","0","0","0","0.00000000000000000000","0.12500000000000000000","","0","","","","0","2023-07-08 21:58:00"
"534088","26","M","0","1","8","141","17.625","132.0000000000000000","2","2","0","0.25000000000000000000","0.12500000000000000000","1","50","235.1950000000000000","249.5000000000000000","0.05287086858929992","0.25","2023-07-03 18:44:00"
"534105","50","F","0","0","8","164","20.5","151.2500000000000000","6","5","0","0.12500000000000000000","0.12500000000000000000","2","33","448.9100000000000000","98.2000000000000000","0.07384656281755457","0.125","2023-06-25 16:48:00"
"534179","40","F","1","0","8","146","18.25","135.3750000000000000","3","4","0","0.37500000000000000000","0.25000000000000000000","2","66","352.1000000000000000","141.5000000000000000","0.05164793931292314","0.375","2023-05-17 17:36:00"
"534190","38","M","1","1","8","178","22.25","165.0000000000000000","1","2","0","0.25000000000000000000","0.12500000000000000000","0","0","136.3400000000000000","151.0000000000000000","","0.25","2023-06-07 22:46:00"
"534246","37","F","1","0","8","97","12.125","90.1250000000000000","1","2","0","0.12500000000000000000","0.25000000000000000000","0","0","49.9700000000000000","159.5000000000000000","","0.125","2023-06-27 19:43:00"
"534254","22","F","0","0","9","110","12.222222222222221","90.6666666666666667","1","1","0","0.22222222222222222222","0.11111111111111111111","0","0","573.0500000000000000","186.0000000000000000","0.13494600129938344","0.2222222222222222","2023-06-02 15:06:00"
"534295","48","F","0","0","9","112","12.444444444444445","93.5555555555555556","3","3","0","0.44444444444444444444","0.00000000000000000000","2","66","1369.0166666666666667","83.6666666666666667","0.05625116263705752","0.4444444444444444","2023-07-10 18:55:00"
"534333","49","F","0","1","9","139","15.444444444444445","114.4444444444444444","2","2","0","0.22222222222222222222","0.00000000000000000000","0","0","477.2500000000000000","108.5000000000000000","","0.2222222222222222","2023-06-03 16:48:00"
"534351","41","F","0","0","9","177","19.666666666666668","145.3333333333333333","7","7","0","0.11111111111111111111","0.11111111111111111111","5","71","416.9800000000000000","208.7142857142857143","0.008037372944712694","0.1111111111111111","2023-07-15 20:58:00"
"534360","41","F","0","1","8","195","24.375","181.6250000000000000","5","4","0","0.12500000000000000000","0.12500000000000000000","1","20","423.0520000000000000","166.2500000000000000","0.01779419484410695","0.125","2023-06-16 09:56:00"
"534378","59","F","1","1","8","66","8.25","61.3750000000000000","1","1","0","0.25000000000000000000","0.00000000000000000000","1","100","730.5700000000000000","83.0000000000000000","","0.25","2023-05-19 18:14:00"
"534380","36","M","0","1","8","155","19.375","144.0000000000000000","3","3","0","0.50000000000000000000","0.12500000000000000000","1","33","1142.3033333333333333","132.6666666666666667","0.12441442907001923","0.5","2023-05-20 21:54:00"
"534391","49","F","1","0","8","105","13.125","98.1250000000000000","3","3","0","0.37500000000000000000","0.12500000000000000000","2","66","360.8566666666666667","163.0000000000000000","0.15214248495780322","0.375","2023-06-21 03:41:00"
"534445","43","F","1","0","8","330","41.25","1000.2085143750000000","4","3","1","0.25000000000000000000","0.12500000000000000000","0","0","642.0175000000000000","109.0000000000000000","","0.125","2023-06-27 04:13:00"
"534474","43","M","0","0","9","137","15.222222222222221","113.8888888888888889","4","3","0","0.00000000000000000000","0.11111111111111111111","3","75","552.5425000000000000","100.6666666666666667","","0","2023-06-06 15:42:00"
"534499","31","F","1","1","8","111","13.875","103.0000000000000000","0","1","0","0.12500000000000000000","0.12500000000000000000","","0","","68.0000000000000000","","0.125","2023-05-10 08:43:00"
"534564","49","F","1","0","9","93","10.333333333333334","77.5555555555555556","1","1","0","0.22222222222222222222","0.11111111111111111111","0","0","326.3300000000000000","176.0000000000000000","","0.2222222222222222","2023-04-09 12:45:00"
"534586","37","F","0","1","8","112","14","103.8750000000000000","0","0","0","0.12500000000000000000","0.12500000000000000000","","0","","","","0.125","2023-06-11 07:28:00"
"534594","43","F","1","0","8","74","9.25","68.1250000000000000","1","2","0","0.25000000000000000000","0.00000000000000000000","0","0","147.4300000000000000","222.5000000000000000","","0.25","2023-07-01 17:08:00"
"534604","25","F","0","0","8","95","11.875","88.2500000000000000","1","0","0","0.00000000000000000000","0.12500000000000000000","2","200","1100.7700000000000000","","","0","2023-05-26 19:04:00"
"534607","34","F","0","0","9","150","16.666666666666668","122.6666666666666667","4","3","0","0.11111111111111111111","0.11111111111111111111","8","200","327.2875000000000000","180.3333333333333333","","0.1111111111111111","2023-06-12 16:05:00"
"534608","36","F","1","0","9","150","16.666666666666668","124.1111111111111111","4","4","0","0.33333333333333333333","0.11111111111111111111","3","75","378.0100000000000000","117.5000000000000000","0.10806410356409162","0.3333333333333333","2023-06-19 16:54:00"
"534661","18","F","0","1","8","110","13.75","102.6250000000000000","0","1","0","0.00000000000000000000","0.12500000000000000000","","0","","198.0000000000000000","","0","2023-05-02 13:35:00"
"534688","36","F","0","1","8","127","15.875","118.5000000000000000","4","5","0","0.25000000000000000000","0.25000000000000000000","4","100","170.6925000000000000","158.2000000000000000","","0.25","2023-07-19 11:29:00"
"534697","48","F","1","0","9","185","20.555555555555557","153.0000000000000000","1","2","0","0.11111111111111111111","0.00000000000000000000","0","0","355.1500000000000000","86.0000000000000000","0.26175204655321865","0.1111111111111111","2023-06-10 11:26:00"
"534703","33","F","0","0","8","175","21.875","231.9892833750000000","3","3","1","0.37500000000000000000","0.37500000000000000000","0","0","381.2066666666666667","221.6666666666666667","0.08335939099393727","0.25","2023-07-04 17:01:00"
"534742","70","F","0","0","8","111","13.875","102.2500000000000000","1","2","0","0.12500000000000000000","0.12500000000000000000","0","0","354.6600000000000000","117.5000000000000000","","0.125","2023-07-20 13:19:00"
"534747","36","F","0","0","9","165","18.333333333333332","136.8888888888888889","3","4","0","0.44444444444444444444","0.00000000000000000000","1","33","388.2566666666666667","85.0000000000000000","0.07030674323506544","0.4444444444444444","2023-07-14 21:56:00"
"534782","25","F","0","0","8","98","12.25","89.6250000000000000","2","4","0","0.25000000000000000000","0.00000000000000000000","2","100","306.1050000000000000","301.2500000000000000","","0.25","2023-07-09 17:13:00"
"534793","16","F","0","1","8","82","10.25","77.0000000000000000","1","1","0","0.00000000000000000000","0.12500000000000000000","0","0","549.3700000000000000","163.0000000000000000","","0","2023-07-18 19:24:00"
"534798","28","F","0","0","8","132","16.5","122.6250000000000000","3","3","0","0.25000000000000000000","0.12500000000000000000","0","0","273.8666666666666667","98.0000000000000000","0.08423874108733098","0.25","2023-06-26 21:32:00"
"534825","28","F","0","1","8","120","15","111.1250000000000000","1","0","0","0.12500000000000000000","0.25000000000000000000","0","0","97.5100000000000000","","","0.125","2023-06-29 16:10:00"
"534840","45","F","0","0","9","160","17.77777777777778","132.6666666666666667","4","3","0","0.22222222222222222222","0.22222222222222222222","0","0","250.3900000000000000","191.6666666666666667","0.01659505034860597","0.2222222222222222","2023-07-13 18:10:00"
"534842","45","F","1","0","8","108","13.5","102.3750000000000000","2","2","0","0.62500000000000000000","0.12500000000000000000","0","0","123.0350000000000000","160.5000000000000000","0.05135313865186137","0.625","2023-06-15 16:50:00"
"534858","53","F","1","1","8","413","51.625","1096.1250000000000000","5","5","1","0.37500000000000000000","0.12500000000000000000","3","60","252.5640000000000000","303.0000000000000000","","0.25","2023-03-17 15:45:00"
"534895","32","M","0","1","8","134","16.75","125.6250000000000000","2","2","0","0.37500000000000000000","0.00000000000000000000","1","50","362.5150000000000000","149.5000000000000000","0.029419480887311094","0.375","2023-07-15 18:45:00"
"534903","50","F","0","1","9","131","14.555555555555555","108.2222222222222222","3","3","0","0.11111111111111111111","0.11111111111111111111","2","66","507.0266666666666667","203.3333333333333333","","0.1111111111111111","2023-07-05 15:06:00"
"534939","43","F","0","0","8","108","13.5","100.8750000000000000","2","3","0","0.25000000000000000000","0.25000000000000000000","0","0","667.2400000000000000","223.3333333333333333","","0.25","2023-03-27 06:39:00"
"534948","39","F","1","0","8","106","13.25","99.0000000000000000","1","4","0","0.12500000000000000000","0.12500000000000000000","1","100","911.8600000000000000","110.2500000000000000","","0.125","2023-07-10 17:38:00"
"534957","49","F","1","0","8","126","15.75","117.0000000000000000","4","2","0","0.00000000000000000000","0.12500000000000000000","0","0","439.3850000000000000","151.5000000000000000","","0","2023-03-19 17:15:00"
"534971","32","F","0","0","8","149","18.625","140.2500000000000000","2","2","0","0.12500000000000000000","0.12500000000000000000","1","50","172.2550000000000000","106.5000000000000000","0.23265745162327675","0.125","2023-07-07 16:01:00"
"534986","59","M","0","0","8","218","27.25","203.0000000000000000","4","4","0","0.12500000000000000000","0.25000000000000000000","3","75","688.9625000000000000","114.2500000000000000","","0.125","2023-07-08 07:00:00"
"535003","57","F","1","0","9","88","9.777777777777779","73.2222222222222222","0","0","0","0.33333333333333333333","0.00000000000000000000","","0","","","","0.3333333333333333","2023-07-12 10:18:00"
"535007","42","F","0","0","8","313","39.125","357.5000000000000000","7","7","1","0.12500000000000000000","0.37500000000000000000","1","14","349.7114285714285714","314.4285714285714286","","0","2023-06-17 21:43:00"
"535024","36","F","0","0","8","419","52.375","1102.3750000000000000","4","4","1","0.25000000000000000000","0.12500000000000000000","4","100","847.4600000000000000","127.0000000000000000","","0.125","2023-07-14 17:05:39"
"535035","51","F","0","1","8","202","25.25","187.1250000000000000","3","4","0","0.12500000000000000000","0.25000000000000000000","1","33","464.9366666666666667","149.7500000000000000","","0.125","2023-07-19 17:08:00"
"535047","45","F","0","1","8","146","18.25","135.6250000000000000","4","4","0","0.00000000000000000000","0.12500000000000000000","2","50","380.0900000000000000","138.2500000000000000","","0","2023-06-03 18:08:00"
"535051","48","F","1","0","8","157","19.625","146.7500000000000000","3","4","0","0.12500000000000000000","0.25000000000000000000","1","33","434.1633333333333333","141.2500000000000000","","0.125","2023-07-09 16:50:00"
"535060","34","F","0","0","8","193","24.125","179.8750000000000000","4","4","0","0.25000000000000000000","0.00000000000000000000","2","50","304.1150000000000000","258.7500000000000000","0.0153770926892171","0.25","2023-07-18 02:17:00"
"535063","37","F","0","0","9","177","19.666666666666668","145.6666666666666667","3","4","0","0.11111111111111111111","0.33333333333333333333","2","66","657.6500000000000000","122.7500000000000000","0.07303211188555832","0.1111111111111111","2023-07-14 16:56:00"
"535081","38","F","1","0","8","116","14.5","107.8750000000000000","2","4","0","0.12500000000000000000","0.25000000000000000000","2","100","204.1300000000000000","152.5000000000000000","","0.125","2023-07-10 09:07:00"
"535099","36","M","0","0","8","181","22.625","168.2500000000000000","5","5","0","0.00000000000000000000","0.00000000000000000000","6","120","352.2620000000000000","271.2000000000000000","","0","2023-07-09 21:20:00"
"535135","47","F","1","0","8","134","16.75","124.6250000000000000","3","4","0","0.37500000000000000000","0.12500000000000000000","1","33","236.3266666666666667","250.0000000000000000","","0.375","2023-04-11 21:32:00"
"535136","25","M","0","0","8","185","23.125","171.0000000000000000","3","3","0","0.25000000000000000000","0.25000000000000000000","1","33","335.2500000000000000","152.6666666666666667","0.09072918947202364","0.25","2023-07-14 13:26:00"
"535149","55","F","0","1","8","120","15","111.6250000000000000","1","1","0","0.25000000000000000000","0.25000000000000000000","2","200","272.8500000000000000","122.0000000000000000","","0.25","2023-07-19 21:01:00"
"535155","52","F","1","0","8","82","10.25","76.5000000000000000","1","1","0","0.12500000000000000000","0.00000000000000000000","1","100","595.6600000000000000","144.0000000000000000","","0.125","2023-07-16 21:18:00"
"535177","38","F","0","0","8","152","19","142.5000000000000000","2","2","0","0.12500000000000000000","0.37500000000000000000","2","100","512.7650000000000000","222.5000000000000000","0.16373932510039538","0.125","2023-06-17 15:17:00"
"535189","47","M","1","1","8","103","12.875","96.5000000000000000","2","2","0","0.12500000000000000000","0.12500000000000000000","1","50","276.9050000000000000","176.5000000000000000","","0.125","2023-07-05 20:31:00"
"535229","40","M","0","0","8","188","23.5","175.8750000000000000","3","3","0","0.37500000000000000000","0.25000000000000000000","0","0","297.7166666666666667","182.6666666666666667","0.03817080272943989","0.375","2023-07-12 06:21:00"
"535266","44","F","1","1","9","99","11","81.3333333333333333","1","1","0","0.00000000000000000000","0.22222222222222222222","3","300","8945.1500000000000000","298.0000000000000000","","0","2023-06-15 19:42:00"
"535311","41","F","1","1","9","118","13.11111111111111","98.5555555555555556","2","1","0","0.00000000000000000000","0.33333333333333333333","0","0","376.5850000000000000","247.0000000000000000","","0","2023-05-27 22:15:00"
"535341","46","F","1","0","9","174","19.333333333333332","142.1111111111111111","3","3","0","0.00000000000000000000","0.11111111111111111111","0","0","313.7733333333333333","95.3333333333333333","","0","2023-06-08 14:30:00"
"535365","29","F","0","1","8","124","15.5","116.2500000000000000","2","2","0","0.12500000000000000000","0.00000000000000000000","1","50","123.9800000000000000","99.0000000000000000","","0.125","2023-06-20 19:02:00"
"535398","39","M","0","0","8","122","15.25","114.2500000000000000","3","3","0","0.25000000000000000000","0.12500000000000000000","2","66","292.5100000000000000","108.3333333333333333","0.03972642881009538","0.25","2023-07-05 20:25:00"
"535441","46","M","1","1","8","146","18.25","135.7500000000000000","4","4","0","0.25000000000000000000","0.00000000000000000000","2","50","432.5500000000000000","179.7500000000000000","","0.25","2023-06-16 14:18:00"
"535447","51","F","1","0","9","165","18.333333333333332","136.3333333333333333","5","5","0","0.22222222222222222222","0.00000000000000000000","6","120","355.5560000000000000","369.8000000000000000","0.1642086658119524","0.2222222222222222","2023-07-10 15:56:00"
"535459","27","M","0","0","8","170","21.25","157.1250000000000000","3","3","0","0.12500000000000000000","0.12500000000000000000","0","0","217.1300000000000000","164.0000000000000000","0.027677766877288075","0.125","2023-05-13 15:29:00"
"535473","59","F","1","0","8","103","12.875","95.7500000000000000","1","0","0","0.12500000000000000000","0.00000000000000000000","1","100","4332.9600000000000000","","","0.125","2023-06-25 20:08:00"
"535495","42","F","1","1","8","134","16.75","124.2500000000000000","2","3","0","0.12500000000000000000","0.00000000000000000000","2","100","474.7300000000000000","429.3333333333333333","","0.125","2023-05-14 18:08:00"
"535497","34","F","0","1","8","55","6.875","52.2500000000000000","0","0","0","0.25000000000000000000","0.00000000000000000000","","0","","","","0.25","2023-07-17 18:21:00"
"535502","38","F","0","1","9","116","12.88888888888889","95.1111111111111111","3","3","0","0.22222222222222222222","0.00000000000000000000","2","66","147.3066666666666667","296.0000000000000000","","0.2222222222222222","2023-07-18 00:45:00"
"535553","39","F","0","0","9","179","19.88888888888889","148.1111111111111111","2","2","0","0.11111111111111111111","0.00000000000000000000","1","50","354.1850000000000000","115.0000000000000000","","0.1111111111111111","2023-06-30 21:39:00"
"535595","52","F","1","1","8","121","15.125","112.7500000000000000","2","1","0","0.12500000000000000000","0.12500000000000000000","4","200","5779.4950000000000000","326.0000000000000000","","0.125","2023-03-19 17:48:00"
"535600","36","F","0","0","8","118","14.75","109.1250000000000000","2","2","0","0.12500000000000000000","0.00000000000000000000","0","0","189.8950000000000000","114.0000000000000000","","0.125","2023-06-02 10:30:00"
"535610","36","F","1","0","8","111","13.875","103.1250000000000000","2","3","0","0.00000000000000000000","0.25000000000000000000","2","100","232.4850000000000000","82.6666666666666667","","0","2023-05-18 16:12:00"
"535625","28","F","0","1","8","189","23.625","175.5000000000000000","5","4","0","0.00000000000000000000","0.00000000000000000000","3","60","180.9180000000000000","189.2500000000000000","","0","2023-06-21 07:08:00"
"535637","31","F","0","0","8","89","11.125","84.2500000000000000","1","3","0","0.00000000000000000000","0.25000000000000000000","0","0","539.8500000000000000","113.0000000000000000","","0","2023-07-15 19:55:00"
"535644","47","F","1","0","10","196","19.6","144.4000000000000000","4","4","0","0.00000000000000000000","0.20000000000000000000","1","25","270.9125000000000000","186.7500000000000000","","0","2023-07-02 20:11:00"
"535682","17","F","0","0","8","59","7.375","55.3750000000000000","0","0","0","0.12500000000000000000","0.00000000000000000000","","0","","","","0.125","2023-07-17 15:54:00"
"535686","57","F","1","0","9","213","23.666666666666668","603.9766254444444444","5","5","1","0.33333333333333333333","0.22222222222222222222","4","80","265.0780000000000000","299.2000000000000000","0.05338507781198816","0.2222222222222222","2023-07-13 22:19:48"
"535701","38","F","0","0","8","80","10","73.3750000000000000","1","1","0","0.25000000000000000000","0.00000000000000000000","0","0","1629.2400000000000000","541.0000000000000000","","0.25","2023-06-23 19:38:00"
"535702","41","F","1","1","8","205","25.625","190.1250000000000000","5","5","0","0.00000000000000000000","0.12500000000000000000","3","60","392.7140000000000000","319.8000000000000000","","0","2023-07-08 06:58:00"
"535706","54","F","0","1","8","100","12.5","93.6250000000000000","1","1","0","0.25000000000000000000","0.12500000000000000000","1","100","311.7700000000000000","153.0000000000000000","0.5308790059923352","0.25","2023-03-11 22:16:00"
"535734","40","F","0","0","8","105","13.125","98.0000000000000000","2","2","0","0.00000000000000000000","0.25000000000000000000","0","0","437.6000000000000000","122.5000000000000000","","0","2023-04-08 08:39:00"
"535737","21","F","0","0","8","69","8.625","64.5000000000000000","0","0","0","0.00000000000000000000","0.12500000000000000000","","0","","","","0","2023-05-18 15:45:00"
"535746","42","F","1","0","8","123","15.375","115.0000000000000000","2","3","0","0.37500000000000000000","0.00000000000000000000","2","100","500.1100000000000000","146.0000000000000000","0.21508980830946778","0.375","2023-06-22 22:48:00"
"535747","25","F","0","0","8","71","8.875","66.6250000000000000","1","2","0","0.00000000000000000000","0.12500000000000000000","0","0","98.1600000000000000","153.5000000000000000","","0","2023-06-07 18:31:00"
"535791","41","F","1","0","8","88","11","81.3750000000000000","2","2","0","0.12500000000000000000","0.00000000000000000000","1","50","559.6750000000000000","270.0000000000000000","0.20385289205552093","0.125","2023-05-13 08:02:00"
"535795","53","F","1","1","8","166","20.75","153.8750000000000000","5","5","0","0.25000000000000000000","0.12500000000000000000","4","80","346.9040000000000000","169.0000000000000000","0.024355379912389293","0.25","2023-07-06 13:36:00"
"535878","51","F","0","0","10","113","11.3","84.3000000000000000","3","4","0","0.30000000000000000000","0.10000000000000000000","3","100","746.8466666666666667","219.2500000000000000","0.04017289510489197","0.3","2023-06-19 08:44:00"
"535879","38","F","1","1","8","144","18","134.3750000000000000","4","5","0","0.00000000000000000000","0.12500000000000000000","2","50","417.8125000000000000","295.4000000000000000","","0","2023-07-08 21:35:00"
"535885","44","F","1","0","8","111","13.875","102.8750000000000000","1","3","0","0.25000000000000000000","0.12500000000000000000","0","0","66.3000000000000000","143.0000000000000000","","0.25","2023-04-18 10:31:00"
"535896","40","F","1","1","8","114","14.25","106.6250000000000000","2","2","0","0.37500000000000000000","0.12500000000000000000","1","50","401.4150000000000000","159.5000000000000000","","0.375","2023-06-26 14:15:00"
"535905","32","F","0","0","8","293","36.625","1044.2500000000000000","3","3","1","0.50000000000000000000","0.25000000000000000000","3","100","669.6166666666666667","431.0000000000000000","","0.375","2023-06-24 16:51:10"
"535906","34","F","0","0","8","142","17.75","131.8750000000000000","3","5","0","0.37500000000000000000","0.00000000000000000000","1","33","309.5800000000000000","159.8000000000000000","0.08952525967504316","0.375","2023-06-13 14:43:00"
"535912","40","F","0","0","8","123","15.375","113.3750000000000000","5","5","0","0.12500000000000000000","0.00000000000000000000","1","20","316.4520000000000000","189.0000000000000000","","0.125","2023-05-21 11:04:00"
"535942","43","F","1","1","8","106","13.25","99.5000000000000000","2","2","0","0.25000000000000000000","0.12500000000000000000","1","50","681.2600000000000000","141.5000000000000000","","0.25","2023-07-11 07:11:00"
"535983","50","F","0","1","8","120","15","111.6250000000000000","1","0","0","0.25000000000000000000","0.00000000000000000000","1","100","1301.1400000000000000","","","0.25","2023-05-08 22:20:00"
"535994","25","F","0","1","8","108","13.5","100.5000000000000000","0","1","0","0.37500000000000000000","0.12500000000000000000","","0","","155.0000000000000000","","0.375","2023-07-02 13:05:00"
"536000","30","M","0","0","8","356","44.5","1075.7500000000000000","5","4","1","0.12500000000000000000","0.12500000000000000000","3","60","690.1680000000000000","223.0000000000000000","","0","2023-07-12 20:31:11"
"536016","34","F","1","1","8","95","11.875","89.3750000000000000","2","1","0","0.00000000000000000000","0.25000000000000000000","0","0","724.1100000000000000","144.0000000000000000","","0","2023-07-01 19:41:00"
"536034","54","F","1","1","8","133","16.625","125.5000000000000000","1","2","0","0.00000000000000000000","0.00000000000000000000","0","0","649.7300000000000000","298.5000000000000000","","0","2023-06-26 18:31:00"
"536035","27","M","0","0","8","111","13.875","102.7500000000000000","2","2","0","0.37500000000000000000","0.12500000000000000000","1","50","488.3400000000000000","145.5000000000000000","","0.375","2023-04-26 19:35:00"
"536039","35","F","0","1","8","310","38.75","1003.1250000000000000","5","5","1","0.37500000000000000000","0.37500000000000000000","3","60","617.9000000000000000","223.2000000000000000","0.0035210759587344775","0.25","2023-05-07 12:43:46"
"536050","29","F","0","0","8","140","17.5","130.7500000000000000","3","3","0","0.00000000000000000000","0.12500000000000000000","4","133","317.6600000000000000","233.3333333333333333","","0","2023-05-12 20:01:00"
"536058","43","F","1","0","8","98","12.25","91.5000000000000000","1","2","0","0.25000000000000000000","0.12500000000000000000","1","100","410.7400000000000000","458.0000000000000000","","0.25","2023-06-07 20:41:00"
"536066","41","F","0","0","9","149","16.555555555555557","123.0000000000000000","3","3","0","0.33333333333333333333","0.11111111111111111111","1","33","335.0066666666666667","145.6666666666666667","","0.3333333333333333","2023-06-20 14:41:00"
"536086","53","F","1","1","8","117","14.625","107.6250000000000000","3","3","0","0.25000000000000000000","0.00000000000000000000","2","66","832.8700000000000000","246.3333333333333333","0.08089897064776318","0.25","2023-07-04 18:47:00"
"536099","34","F","0","1","8","98","12.25","90.3750000000000000","2","4","0","0.12500000000000000000","0.00000000000000000000","0","0","179.7550000000000000","160.5000000000000000","","0.125","2023-07-06 15:36:00"
"536135","67","F","0","0","8","77","9.625","71.6250000000000000","0","0","0","0.00000000000000000000","0.37500000000000000000","","0","","","","0","2023-05-24 07:18:00"
"536170","67","F","1","0","9","66","7.333333333333333","55.0000000000000000","0","0","0","0.11111111111111111111","0.00000000000000000000","","0","","","","0.1111111111111111","2023-07-20 16:55:00"
"536212","26","M","0","0","8","372","46.5","1062.1250000000000000","2","2","1","0.12500000000000000000","0.37500000000000000000","2","100","375.3700000000000000","128.0000000000000000","","0","2023-07-15 19:44:04"
"536228","16","F","0","0","9","159","17.666666666666668","130.7777777777777778","0","1","0","0.00000000000000000000","0.22222222222222222222","","0","","86.0000000000000000","","0","2023-05-22 10:57:00"
"536229","43","M","0","1","8","101","12.625","94.2500000000000000","1","1","0","0.25000000000000000000","0.00000000000000000000","0","0","137.3600000000000000","104.0000000000000000","0.06715652516506554","0.25","2023-04-27 13:56:00"
"536241","49","F","1","1","8","105","13.125","97.2500000000000000","2","1","0","0.25000000000000000000","0.00000000000000000000","1","50","1292.5000000000000000","88.0000000000000000","0.27556678052648936","0.25","2023-07-11 21:11:00"
"536275","45","F","1","1","8","110","13.75","103.6250000000000000","1","1","0","0.12500000000000000000","0.25000000000000000000","0","0","78.7300000000000000","163.0000000000000000","0.06754447565413754","0.125","2023-06-12 19:12:00"
"536278","38","F","1","0","9","116","12.88888888888889","96.7777777777777778","2","3","0","0.11111111111111111111","0.00000000000000000000","1","50","1097.8900000000000000","91.0000000000000000","","0.1111111111111111","2023-07-12 17:06:00"
"536313","27","F","1","1","8","65","8.125","60.3750000000000000","1","2","0","0.12500000000000000000","0.12500000000000000000","0","0","246.2000000000000000","397.5000000000000000","","0.125","2023-06-12 18:49:00"
"536343","38","M","0","0","8","84","10.5","78.6250000000000000","2","1","0","0.12500000000000000000","0.00000000000000000000","1","50","722.2100000000000000","137.0000000000000000","","0.125","2023-06-28 10:58:00"
"536387","51","F","0","0","9","130","14.444444444444445","106.8888888888888889","3","3","0","0.44444444444444444444","0.22222222222222222222","2","66","1010.8966666666666667","191.3333333333333333","0.16062808591663705","0.4444444444444444","2023-07-04 17:50:00"
"536431","43","F","1","0","8","122","15.25","112.8750000000000000","4","5","0","0.37500000000000000000","0.12500000000000000000","3","75","117.9100000000000000","173.6000000000000000","0.01438397968045894","0.375","2023-07-16 16:19:00"
"536467","34","F","1","0","8","107","13.375","99.0000000000000000","2","2","0","0.00000000000000000000","0.12500000000000000000","1","50","291.6400000000000000","208.5000000000000000","","0","2023-07-07 18:28:00"
"536469","32","F","0","0","8","96","12","87.7500000000000000","1","1","0","0.00000000000000000000","0.00000000000000000000","1","100","90.7800000000000000","232.0000000000000000","","0","2023-07-13 21:00:00"
"536474","37","F","0","0","9","576","64","1761.6666666666666667","5","4","2","0.22222222222222222222","0.22222222222222222222","2","40","1072.5980000000000000","254.6666666666666667","","0","2023-07-08 21:01:24"
"536488","17","F","0","0","8","72","9","67.3750000000000000","0","0","0","0.12500000000000000000","0.00000000000000000000","","0","","","","0.125","2023-07-20 20:49:00"
"536489","46","F","1","0","8","214","26.75","200.2500000000000000","5","5","0","0.25000000000000000000","0.12500000000000000000","4","80","357.5860000000000000","119.2000000000000000","0.08005869971490653","0.25","2023-07-13 18:33:00"
"536490","31","F","0","0","8","202","25.25","188.0000000000000000","3","3","0","0.25000000000000000000","0.12500000000000000000","2","66","329.6600000000000000","281.6666666666666667","0.07076825088614633","0.25","2023-06-23 16:07:00"
"536532","47","F","1","1","8","95","11.875","89.6250000000000000","2","3","0","0.00000000000000000000","0.00000000000000000000","2","100","341.8700000000000000","153.0000000000000000","","0","2023-07-02 15:51:00"
"536566","51","F","0","0","8","91","11.375","85.3750000000000000","2","2","0","0.12500000000000000000","0.12500000000000000000","1","50","431.7000000000000000","92.5000000000000000","","0.125","2023-07-13 15:25:00"
"536574","51","F","1","1","8","133","16.625","122.3750000000000000","3","4","0","0.25000000000000000000","0.25000000000000000000","2","66","399.3300000000000000","164.5000000000000000","0.08266193693269841","0.25","2023-05-27 05:27:00"
"536594","68","F","0","0","9","179","19.88888888888889","147.7777777777777778","0","2","0","0.11111111111111111111","0.11111111111111111111","","0","","167.5000000000000000","","0.1111111111111111","2023-06-19 20:57:00"
"536604","51","F","0","0","8","113","14.125","105.2500000000000000","2","1","0","0.25000000000000000000","0.12500000000000000000","1","50","349.4500000000000000","238.0000000000000000","","0.25","2023-06-09 22:41:00"
"536622","48","F","0","0","8","127","15.875","118.2500000000000000","4","3","0","0.00000000000000000000","0.00000000000000000000","2","50","276.9800000000000000","128.6666666666666667","","0","2023-06-09 21:36:00"
"536641","48","F","0","0","8","169","21.125","155.8750000000000000","5","5","0","0.12500000000000000000","0.00000000000000000000","2","40","366.9000000000000000","225.2000000000000000","0.03836840746538905","0.125","2023-06-16 16:28:00"
"536651","36","F","0","0","8","100","12.5","92.5000000000000000","3","3","0","0.37500000000000000000","0.25000000000000000000","3","100","943.5833333333333333","322.3333333333333333","0.12807699813593976","0.375","2023-06-15 21:10:00"
"536652","26","F","0","0","8","147","18.375","134.5000000000000000","3","4","0","0.00000000000000000000","0.00000000000000000000","0","0","146.6933333333333333","139.2500000000000000","","0","2023-04-29 18:47:00"
"536656","40","F","0","1","9","151","16.77777777777778","125.0000000000000000","3","3","0","0.44444444444444444444","0.00000000000000000000","1","33","440.4933333333333333","231.0000000000000000","0.0914340422258751","0.4444444444444444","2023-06-27 21:23:00"
"536658","54","F","1","0","8","105","13.125","98.1250000000000000","2","1","0","0.12500000000000000000","0.12500000000000000000","1","50","456.5800000000000000","354.0000000000000000","0.22605314928455042","0.125","2023-04-21 19:57:00"
"536659","47","F","0","0","8","224","28","208.1250000000000000","6","6","0","0.00000000000000000000","0.12500000000000000000","4","66","167.7916666666666667","133.0000000000000000","","0","2023-06-10 01:21:00"
